date,unit_id,listing,listing_group,season,month,dow,ati_static,pricelabs,gap_dollars,gap_abs
2027-09-13,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Monday,1075,1539.0,-464.0,464.0
2027-09-27,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Monday,1075,1539.0,-464.0,464.0
2027-09-28,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Tuesday,1075,1539.0,-464.0,464.0
2027-10-04,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Monday,1075,1539.0,-464.0,464.0
2027-10-11,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Monday,1075,1539.0,-464.0,464.0
2027-10-19,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Tuesday,1075,1539.0,-464.0,464.0
2027-10-18,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Monday,1075,1539.0,-464.0,464.0
2027-06-21,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Monday,925,1388.0,-463.0,463.0
2027-06-27,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,6,Sunday,750,1213.0,-463.0,463.0
2027-06-24,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Spring Peak,6,Thursday,750,1213.0,-463.0,463.0
2027-06-24,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Spring Peak,6,Thursday,750,1213.0,-463.0,463.0
2027-06-27,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,6,Sunday,750,1213.0,-463.0,463.0
2027-09-03,208 LaFave South: Northgate Peaks,Northgate Peaks,Deluxe Villa (2BR/1BA),Fall Peak,9,Friday,700,1162.0,-462.0,462.0
2027-09-13,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Monday,1100,1562.0,-462.0,462.0
2027-09-03,504 LaFave North: Kayenta,Kayenta,Deluxe Villa (2BR/1BA),Fall Peak,9,Friday,700,1162.0,-462.0,462.0
2027-09-17,504 LaFave North: Kayenta,Kayenta,Deluxe Villa (2BR/1BA),Fall Peak,9,Friday,700,1162.0,-462.0,462.0
2027-09-14,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Tuesday,1100,1562.0,-462.0,462.0
2027-09-28,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Tuesday,1100,1562.0,-462.0,462.0
2027-09-14,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Tuesday,1100,1562.0,-462.0,462.0
2027-09-07,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Tuesday,1100,1562.0,-462.0,462.0
2027-09-07,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Tuesday,1100,1562.0,-462.0,462.0
2027-09-17,208 LaFave South: Northgate Peaks,Northgate Peaks,Deluxe Villa (2BR/1BA),Fall Peak,9,Friday,700,1162.0,-462.0,462.0
2027-09-27,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Monday,1100,1562.0,-462.0,462.0
2027-09-28,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Tuesday,1100,1562.0,-462.0,462.0
2027-09-27,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Monday,1100,1562.0,-462.0,462.0
2027-09-13,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Monday,1100,1562.0,-462.0,462.0
2027-03-01,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,3,Monday,1500,1961.0,-461.0,461.0
2027-06-18,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,6,Friday,750,1211.0,-461.0,461.0
2027-06-18,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,6,Friday,750,1211.0,-461.0,461.0
2027-06-12,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1211.0,-461.0,461.0
2027-06-12,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1211.0,-461.0,461.0
2027-06-12,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1211.0,-461.0,461.0
2027-06-21,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,6,Monday,1025,1485.0,-460.0,460.0
2027-06-21,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,6,Monday,1025,1485.0,-460.0,460.0
2027-12-31,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Off,12,Friday,675,1134.0,-459.0,459.0
2027-12-30,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Off,12,Thursday,675,1134.0,-459.0,459.0
2027-12-30,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Off,12,Thursday,675,1134.0,-459.0,459.0
2027-12-31,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Off,12,Friday,675,1134.0,-459.0,459.0
2027-07-28,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,7,Wednesday,825,1283.0,-458.0,458.0
2027-06-09,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Wednesday,925,1383.0,-458.0,458.0
2027-07-21,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,7,Wednesday,825,1283.0,-458.0,458.0
2027-07-21,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,7,Wednesday,825,1283.0,-458.0,458.0
2027-07-11,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,7,Sunday,1475,1933.0,-458.0,458.0
2027-07-28,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,7,Wednesday,825,1283.0,-458.0,458.0
2027-07-28,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,7,Wednesday,750,1207.0,-457.0,457.0
2027-07-21,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,7,Wednesday,750,1207.0,-457.0,457.0
2027-02-13,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Off,2,Saturday,1250,1706.0,-456.0,456.0
2027-09-04,101 LaFave South: The Sentinel,The Sentinel,Suite BIG (1BR/1BA),Fall Peak,9,Saturday,550,1006.0,-456.0,456.0
2027-09-04,511 LaFave North: Weeping Rock,Weeping Rock,Deluxe Villa (2BR/1BA),Fall Peak,9,Saturday,700,1156.0,-456.0,456.0
2027-09-18,511 LaFave North: Weeping Rock,Weeping Rock,Deluxe Villa (2BR/1BA),Fall Peak,9,Saturday,700,1156.0,-456.0,456.0
2027-09-18,101 LaFave South: The Sentinel,The Sentinel,Suite BIG (1BR/1BA),Fall Peak,9,Saturday,550,1006.0,-456.0,456.0
2027-03-02,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,3,Tuesday,750,295.0,455.0,455.0
2027-06-02,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,6,Wednesday,750,1204.0,-454.0,454.0
2027-06-17,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,6,Thursday,750,1203.0,-453.0,453.0
2027-06-17,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,6,Thursday,750,1203.0,-453.0,453.0
2027-09-17,209 LaFave South: Orderville Canyon,Orderville Canyon,Deluxe Villa (2BR/1BA),Fall Peak,9,Friday,700,1152.0,-452.0,452.0
2027-04-02,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1202.0,-452.0,452.0
2027-03-23,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,3,Tuesday,800,1252.0,-452.0,452.0
2027-04-14,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Wednesday,1025,1477.0,-452.0,452.0
2027-04-14,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Wednesday,1025,1477.0,-452.0,452.0
2027-03-22,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,3,Monday,800,1252.0,-452.0,452.0
2027-04-03,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Spring Peak,4,Saturday,750,1202.0,-452.0,452.0
2027-04-03,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Spring Peak,4,Saturday,750,1202.0,-452.0,452.0
2027-04-03,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Spring Peak,4,Saturday,750,1202.0,-452.0,452.0
2027-03-06,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,3,Saturday,1025,1477.0,-452.0,452.0
2027-04-02,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1202.0,-452.0,452.0
2027-09-03,209 LaFave South: Orderville Canyon,Orderville Canyon,Deluxe Villa (2BR/1BA),Fall Peak,9,Friday,700,1152.0,-452.0,452.0
2027-09-03,507 LaFave North: Mount Kinesava,Mount Kinesava,Deluxe Villa (2BR/1BA),Fall Peak,9,Friday,700,1152.0,-452.0,452.0
2027-03-23,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,3,Tuesday,800,1252.0,-452.0,452.0
2027-05-28,100 LaFave South: Temple of Sinawava,Temple of Sinawava,Suite BIG (1BR/1BA),Spring Peak,5,Friday,500,952.0,-452.0,452.0
2027-09-17,507 LaFave North: Mount Kinesava,Mount Kinesava,Deluxe Villa (2BR/1BA),Fall Peak,9,Friday,700,1152.0,-452.0,452.0
2027-03-22,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,3,Monday,800,1252.0,-452.0,452.0
2027-07-03,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Shoulder,7,Saturday,600,1051.0,-451.0,451.0
2027-06-16,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,6,Wednesday,800,1250.0,-450.0,450.0
2027-05-07,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,5,Friday,800,1250.0,-450.0,450.0
2027-05-06,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,5,Thursday,800,1250.0,-450.0,450.0
2027-05-06,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,5,Thursday,800,1250.0,-450.0,450.0
2027-06-16,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,6,Wednesday,800,1250.0,-450.0,450.0
2027-05-13,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,5,Thursday,800,1250.0,-450.0,450.0
2027-05-14,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,5,Friday,800,1250.0,-450.0,450.0
2027-05-13,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,5,Thursday,800,1250.0,-450.0,450.0
2027-05-14,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,5,Friday,800,1250.0,-450.0,450.0
2027-05-07,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,5,Friday,800,1250.0,-450.0,450.0
2027-11-25,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Shoulder,11,Thursday,600,1049.0,-449.0,449.0
2027-04-29,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1199.0,-449.0,449.0
2027-04-23,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1199.0,-449.0,449.0
2027-04-22,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1199.0,-449.0,449.0
2027-11-25,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Shoulder,11,Thursday,600,1049.0,-449.0,449.0
2027-04-23,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1199.0,-449.0,449.0
2027-06-05,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1199.0,-449.0,449.0
2027-04-29,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1199.0,-449.0,449.0
2027-04-22,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1199.0,-449.0,449.0
2027-04-23,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1199.0,-449.0,449.0
2027-07-25,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,7,Sunday,825,1274.0,-449.0,449.0
2027-07-25,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,7,Sunday,825,1274.0,-449.0,449.0
2027-04-22,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1199.0,-449.0,449.0
2027-07-18,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,7,Sunday,825,1274.0,-449.0,449.0
2027-06-05,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1199.0,-449.0,449.0
2027-07-18,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,7,Sunday,825,1274.0,-449.0,449.0
2027-08-01,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,8,Sunday,825,1274.0,-449.0,449.0
2027-08-01,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,8,Sunday,825,1274.0,-449.0,449.0
2027-11-25,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Shoulder,11,Thursday,600,1049.0,-449.0,449.0
2027-04-29,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Spring Peak,4,Thursday,750,1199.0,-449.0,449.0
2027-03-26,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Spring Peak,3,Friday,750,1198.0,-448.0,448.0
2027-03-20,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,3,Saturday,750,1198.0,-448.0,448.0
2027-03-26,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Spring Peak,3,Friday,750,1198.0,-448.0,448.0
2027-12-30,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Off,12,Thursday,650,1098.0,-448.0,448.0
2027-05-28,511 LaFave North: Weeping Rock,Weeping Rock,Deluxe Villa (2BR/1BA),Spring Peak,5,Friday,675,1123.0,-448.0,448.0
2027-12-31,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Off,12,Friday,650,1098.0,-448.0,448.0
2027-03-26,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Spring Peak,3,Friday,750,1198.0,-448.0,448.0
2027-06-09,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1473.0,-448.0,448.0
2027-06-09,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1473.0,-448.0,448.0
2027-04-30,511 LaFave North: Weeping Rock,Weeping Rock,Deluxe Villa (2BR/1BA),Spring Peak,4,Friday,675,1123.0,-448.0,448.0
2027-03-10,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,3,Wednesday,1025,1472.0,-447.0,447.0
2027-03-10,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,3,Wednesday,1025,1472.0,-447.0,447.0
2027-12-25,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Off,12,Saturday,675,1122.0,-447.0,447.0
2027-03-07,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,3,Sunday,925,1372.0,-447.0,447.0
2027-12-25,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Off,12,Saturday,675,1122.0,-447.0,447.0
2027-09-03,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Fall Peak,9,Friday,875,1321.0,-446.0,446.0
2027-09-03,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Fall Peak,9,Friday,875,1321.0,-446.0,446.0
2027-06-30,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,6,Wednesday,750,1196.0,-446.0,446.0
2027-06-30,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,6,Wednesday,750,1196.0,-446.0,446.0
2027-06-11,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,6,Friday,750,1196.0,-446.0,446.0
2027-06-11,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,6,Friday,750,1196.0,-446.0,446.0
2027-11-27,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Shoulder,11,Saturday,625,1070.0,-445.0,445.0
2027-09-17,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Fall Peak,9,Friday,875,1320.0,-445.0,445.0
2027-05-31,504 LaFave North: Kayenta,Kayenta,Deluxe Villa (2BR/1BA),Spring Peak,5,Monday,675,1120.0,-445.0,445.0
2027-11-27,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Shoulder,11,Saturday,625,1070.0,-445.0,445.0
2027-09-17,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Fall Peak,9,Friday,875,1320.0,-445.0,445.0
2027-06-26,100 LaFave South: Temple of Sinawava,Temple of Sinawava,Suite BIG (1BR/1BA),Spring Peak,6,Saturday,500,944.0,-444.0,444.0
2027-07-02,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Shoulder,7,Friday,625,1069.0,-444.0,444.0
2027-07-02,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Shoulder,7,Friday,625,1069.0,-444.0,444.0
2027-04-30,100 LaFave South: Temple of Sinawava,Temple of Sinawava,Suite BIG (1BR/1BA),Spring Peak,4,Friday,500,944.0,-444.0,444.0
2027-06-08,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Tuesday,1025,1467.0,-442.0,442.0
2027-05-22,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1242.0,-442.0,442.0
2027-05-22,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,5,Saturday,800,1242.0,-442.0,442.0
2027-06-08,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Tuesday,1025,1467.0,-442.0,442.0
2027-06-26,511 LaFave North: Weeping Rock,Weeping Rock,Deluxe Villa (2BR/1BA),Spring Peak,6,Saturday,675,1116.0,-441.0,441.0
2027-06-10,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,6,Thursday,750,1190.0,-440.0,440.0
2027-06-29,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,6,Tuesday,750,1190.0,-440.0,440.0
2027-03-02,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,3,Tuesday,750,310.0,440.0,440.0
2027-06-10,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,6,Thursday,750,1190.0,-440.0,440.0
2027-06-01,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,6,Tuesday,750,1189.0,-439.0,439.0
2027-06-04,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,6,Friday,750,1189.0,-439.0,439.0
2027-06-01,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,6,Tuesday,750,1189.0,-439.0,439.0
2027-06-27,502 LaFave North: East Temple,East Temple,Premium Villa (2BR/2BA),Spring Peak,6,Sunday,750,1189.0,-439.0,439.0
2027-06-27,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Spring Peak,6,Sunday,750,1189.0,-439.0,439.0
2027-06-27,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Spring Peak,6,Sunday,750,1189.0,-439.0,439.0
2027-04-11,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,4,Sunday,1025,1463.0,-438.0,438.0
2027-09-04,100 LaFave South: Temple of Sinawava,Temple of Sinawava,Suite BIG (1BR/1BA),Fall Peak,9,Saturday,550,988.0,-438.0,438.0
2027-04-18,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,4,Sunday,1025,1463.0,-438.0,438.0
2027-04-18,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,4,Sunday,1025,1463.0,-438.0,438.0
2027-09-18,100 LaFave South: Temple of Sinawava,Temple of Sinawava,Suite BIG (1BR/1BA),Fall Peak,9,Saturday,550,988.0,-438.0,438.0
2027-04-11,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,4,Sunday,1025,1463.0,-438.0,438.0
2027-04-08,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,4,Thursday,800,1237.0,-437.0,437.0
2027-07-11,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Shoulder,7,Sunday,825,1262.0,-437.0,437.0
2027-05-31,209 LaFave South: Orderville Canyon,Orderville Canyon,Deluxe Villa (2BR/1BA),Spring Peak,5,Monday,675,1112.0,-437.0,437.0
2027-07-11,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Shoulder,7,Sunday,825,1262.0,-437.0,437.0
2027-04-01,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,4,Thursday,800,1237.0,-437.0,437.0
2027-04-01,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,4,Thursday,800,1237.0,-437.0,437.0
2027-03-10,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,3,Wednesday,925,1362.0,-437.0,437.0
2027-11-26,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Shoulder,11,Friday,625,1062.0,-437.0,437.0
2027-05-31,507 LaFave North: Mount Kinesava,Mount Kinesava,Deluxe Villa (2BR/1BA),Spring Peak,5,Monday,675,1112.0,-437.0,437.0
2027-04-08,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,4,Thursday,800,1237.0,-437.0,437.0
2027-11-26,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Shoulder,11,Friday,625,1062.0,-437.0,437.0
2027-04-09,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,4,Friday,800,1237.0,-437.0,437.0
2027-06-02,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,6,Wednesday,750,1186.0,-436.0,436.0
2027-06-28,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,6,Monday,750,1186.0,-436.0,436.0
2027-06-02,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,6,Wednesday,750,1186.0,-436.0,436.0
2027-06-14,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Monday,925,1360.0,-435.0,435.0
2027-06-20,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,6,Sunday,800,1235.0,-435.0,435.0
2027-06-20,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,6,Sunday,800,1235.0,-435.0,435.0
